task,ansatz,n_qubits,reps,entanglement,config,fold,test_subject,train_time,test_time,status,accuracy,precision,recall,f1
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,3,4,53.21,0.4914,ok,0.39705882352941174,0.27853056308340857,0.3427927927927928,0.2879098360655738
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,4,5,53.62,0.4914,ok,0.5428571428571428,0.3219954648526077,0.3816239316239316,0.348669623059867
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,5,6,52.8,0.5183,ok,0.45714285714285713,0.30476190476190473,0.3659147869674186,0.32550554468362686
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,6,7,54.33,0.539,ok,0.5857142857142857,0.3904761904761905,0.47222222222222215,0.416052416052416
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,7,8,53.81,0.5135,ok,0.4142857142857143,0.2888888888888889,0.33959899749373434,0.2978142076502732
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,8,9,51.91,0.5628,ok,0.4142857142857143,0.2809172809172809,0.3412280701754386,0.29766905526727616
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,9,10,53.3,0.4538,ok,0.323943661971831,0.22088675213675213,0.26555023923444976,0.2330991412958626
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,10,11,52.53,0.5283,ok,0.5428571428571428,0.34931314830389687,0.418546365914787,0.3794092827004219
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,11,13,54.81,0.4927,ok,0.42857142857142855,0.29276315789473684,0.3483709273182957,0.30702179176755445
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,12,14,52.23,0.6423,ok,0.3142857142857143,0.20952380952380953,0.24269005847953218,0.22031963470319635
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,13,15,53.78,0.5272,ok,0.38028169014084506,0.25943646996278574,0.30063795853269537,0.270735524256651
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,14,16,52.62,0.5329,ok,0.4861111111111111,0.3240740740740741,0.38500388500388505,0.3449808429118774
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,15,17,52.87,0.5388,ok,0.4166666666666667,0.2701285077366902,0.32036613272311215,0.29223316143147365
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,1,2,53.18,0.4778,ok,0.4626865671641791,0.3034647550776583,0.3731626363205311,0.3293150684931507
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,2,3,54.38,0.5271,ok,0.35294117647058826,0.23958333333333334,0.28513513513513516,0.2520703933747412
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,3,4,54.32,0.4838,ok,0.39705882352941174,0.26695526695526695,0.31981981981981983,0.2831168831168831
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,4,5,54.35,0.5148,ok,0.5428571428571428,0.33481481481481484,0.39786324786324784,0.36349206349206353
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,5,6,53.01,0.5373,ok,0.6,0.39285714285714285,0.47493734335839594,0.42908163265306126
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,6,7,56.16,0.5807,ok,0.5,0.32561345464571273,0.39658119658119656,0.3534439416792358
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,7,8,56.84,0.55,ok,0.45714285714285713,0.30476190476190473,0.373015873015873,0.3282778864970646
